Episode,Selected Happenings,Activated Features,Plot Text
253,[EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][ShipRescueHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][EmptyHappening][EmptyHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][EmptyHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-isSick][isAlive-isOnIsland-isSick-ownsFood][isAlive-isOnIsland-isSick-ownsFood-foodIsPoisoned-hasHut][isAlive-isOnIsland-isSick-hasHut][isAlive-isOnIsland-hasHut][isAlive-isOnIsland-hasHut-ownsFood][isAlive-isOnIsland-hasHut][isAlive-hasHut-ownsFood][isAlive-hasHut][isAlive-hasHut-ownsFood][isAlive-hasHut][isAlive-hasHut-ownsFood][isAlive-hasHut][isAlive-hasHut-ownsFood][isAlive-hasHut],robinson went on a cruise. robinson is on a ship with the name magnificent ship. EmptyHappening EmptyHappening EmptyHappening EmptyHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. StormHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. StormHappening robinson looked for food. FoodPoisoningHappening robinson builds a hut. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson is in the hut with the name cozy hut. robinson is asleep. robinson has left the hut with the name cozy hut. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening 
254,[EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][HomesickHappening][EmptyHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][EmptyHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise-isHungry-ownsFood-hasAtLeastOneFriend][isAlive-hasAtLeastOneFriend-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-isSick][isAlive-isOnIsland-isSick-ownsFood][isAlive-isOnIsland-isSick-hasHut][isAlive-isSick-hasHut][isAlive-hasHut][isAlive-hasHut-ownsFood][isAlive-hasHut][isAlive-hasHut-ownsFood][isAlive-hasHut][isAlive-hasHut-ownsFood][isAlive-hasHut][isAlive-hasHut-ownsFood][isAlive-hasHut][isAlive-hasHut-ownsFood][isAlive-hasHut],robinson went on a cruise. robinson is on a ship with the name magnificent ship. EmptyHappening EmptyHappening EmptyHappening EmptyHappening robinson is hungry. HomesickHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson has found a friend. robinson now has 1 friends. StormHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson complained. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. robinson builds a hut. ShipRescueHappening EmptyHappening robinson is in the hut with the name cozy hut. robinson is asleep. robinson has left the hut with the name cozy hut. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening 
255,[FireHappening][EmptyHappening][EmptyHappening][EmptyHappening][HomesickHappening][LooseFriendHappening][StormHappening][FoodPoisoningHappening][ShipRescueHappening][ShipRescueHappening][StormHappening][FoodPoisoningHappening][HomesickHappening][FoodPoisoningHappening][LooseFriendHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][HomesickHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][LooseFriendHappening][HomesickHappening][EmptyHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][FoodPoisoningHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][StormHappening][EmptyHappening][FoodStolenHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][EmptyHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise-isHungry-ownsFood-hasAtLeastOneFriend][isAlive-hasAtLeastOneFriend-isOnIsland][isAlive-isOnIsland][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-isSick][isAlive-isSick-ownsFood][isAlive-isSick-ownsFood-foodIsPoisoned][isAlive-isSick][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut],robinson went on a cruise. robinson is on a ship with the name magnificent ship. FireHappening robinson has extinguished the fire. EmptyHappening EmptyHappening EmptyHappening robinson is hungry. HomesickHappening robinson is hungry. robinson looked for food. LooseFriendHappening robinson is hungry. robinson has found a friend. robinson now has 1 friends. StormHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson complained. ShipRescueHappening robinson looked for food. ShipRescueHappening robinson eats food. robinson's hunger is 0. StormHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. HomesickHappening robinson looked for food. FoodPoisoningHappening robinson complained. LooseFriendHappening robinson eats food. robinson's hunger is 0. robinson is sick. LooseFriendHappening robinson builds a hut. EmptyHappening robinson builds a hut. robinson looked for food. EmptyHappening EmptyHappening robinson builds a hut. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson builds a hut. EmptyHappening robinson looked for food. robinson builds a hut. EmptyHappening EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson builds a hut. EmptyHappening robinson looked for food. robinson builds a hut. EmptyHappening HomesickHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson builds a hut. EmptyHappening robinson complained. robinson builds a hut. EmptyHappening EmptyHappening robinson looked for food. EmptyHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. EmptyHappening EmptyHappening robinson builds a hut. EmptyHappening robinson looked for food. EmptyHappening robinson builds a hut. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson builds a hut. EmptyHappening robinson looked for food. robinson builds a hut. EmptyHappening EmptyHappening robinson eats food. robinson's hunger is 0. robinson builds a hut. EmptyHappening EmptyHappening robinson builds a hut. robinson looked for food. EmptyHappening EmptyHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. EmptyHappening FoodPoisoningHappening robinson builds a hut. robinson looked for food. EmptyHappening EmptyHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. EmptyHappening EmptyHappening robinson builds a hut. robinson looked for food. EmptyHappening EmptyHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. EmptyHappening EmptyHappening robinson builds a hut. LooseFriendHappening robinson looked for food. HomesickHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. EmptyHappening EmptyHappening robinson complained. EmptyHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening EmptyHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. ShipRescueHappening EmptyHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening LooseFriendHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening EmptyHappening robinson builds a hut. robinson looked for food. EmptyHappening FoodPoisoningHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening EmptyHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening StormHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening FoodStolenHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening LooseFriendHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening EmptyHappening 
256,[EmptyHappening][EmptyHappening][FoodStolenHappening][FireHappening][ShipRescueHappening][StormHappening][ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][LooseFriendHappening][StormHappening][ShipRescueHappening][ShipRescueHappening][ShipRescueHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-isOnIsland][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. EmptyHappening EmptyHappening FoodStolenHappening FireHappening robinson is hungry. robinson has extinguished the fire. ShipRescueHappening robinson is hungry. robinson looked for food. StormHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. ShipRescueHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. ShipRescueHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. StormHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. ShipRescueHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening 
257,[EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][HomesickHappening][FoodPoisoningHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][LooseFriendHappening][FoodPoisoningHappening][EmptyHappening][EmptyHappening][StormHappening][LooseFriendHappening][ShipRescueHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise-isHungry-ownsFood-foodIsPoisoned-hasAtLeastOneFriend][isAlive-hasAtLeastOneFriend-isOnIsland-isSick][isAlive-isOnIsland-isSick][isAlive-isOnIsland-isSick-ownsFood][isAlive-isOnIsland-isSick][isAlive-isOnIsland-isSick-hasHut][isAlive-isOnIsland-isSick-hasHut-ownsFood][isAlive-hasHut-ownsFood][isAlive-hasHut][isAlive-hasHut-ownsFood][isAlive-hasHut][isAlive-hasHut-ownsFood][isAlive-hasHut][isAlive-hasHut-ownsFood][isAlive-hasHut][isAlive-hasHut-ownsFood][isAlive][isAlive-ownsFood],robinson went on a cruise. robinson is on a ship with the name magnificent ship. EmptyHappening EmptyHappening EmptyHappening EmptyHappening robinson is hungry. HomesickHappening robinson is hungry. robinson looked for food. FoodPoisoningHappening robinson is hungry. robinson has found a friend. robinson now has 1 friends. StormHappening robinson is hungry. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson complained. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson builds a hut. EmptyHappening robinson looked for food. ShipRescueHappening robinson is in the hut with the name cozy hut. robinson is asleep. robinson has left the hut with the name cozy hut. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. StormHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. ShipRescueHappening 
258,[EmptyHappening][FoodStolenHappening][EmptyHappening][EmptyHappening][HomesickHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][EmptyHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][FoodPoisoningHappening][ShipRescueHappening][StormHappening][StormHappening][FoodPoisoningHappening][StormHappening][FoodPoisoningHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-isHungry-ownsFood-isOnIsland-hasAtLeastOneFriend][isAlive-isOnIsland-hasAtLeastOneFriend-isSick][isAlive-isOnIsland-isSick][isAlive-isOnIsland-isSick-ownsFood][isAlive-isOnIsland-isSick-hasHut][isAlive-isOnIsland-isSick-hasHut][isAlive-isOnIsland-hasHut][isAlive-isOnIsland-hasHut-ownsFood][isAlive-isOnIsland-hasHut-isSick][isAlive-isOnIsland-hasHut-isSick-ownsFood][isAlive-isOnIsland-hasHut-isSick][isAlive-isOnIsland-hasHut-isSick][isAlive-isOnIsland-hasHut-isSick-ownsFood][isAlive-isOnIsland-hasHut-isSick][isAlive-isOnIsland-hasHut-isSick-ownsFood][isAlive-isOnIsland-hasHut-isSick][isAlive-hasHut-isSick-ownsFood][isAlive-isSick][isAlive-isSick-ownsFood][isAlive-isSick][isAlive-isSick-ownsFood],robinson went on a cruise. robinson is on a ship with the name magnificent ship. EmptyHappening FoodStolenHappening EmptyHappening EmptyHappening robinson is hungry. HomesickHappening robinson is hungry. robinson looked for food. StormHappening robinson is hungry. robinson has found a friend. robinson now has 1 friends. FoodPoisoningHappening robinson is hungry. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson complained. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. robinson builds a hut. EmptyHappening EmptyHappening robinson is in the hut with the name cozy hut. robinson is asleep. robinson has left the hut with the name cozy hut. EmptyHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson looked for food. FoodPoisoningHappening robinson is in the hut with the name cozy hut. robinson is asleep. robinson has left the hut with the name cozy hut. robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening EmptyHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. ShipRescueHappening robinson looked for food. StormHappening robinson eats food. robinson's hunger is 0. StormHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. StormHappening robinson looked for food. FoodPoisoningHappening 
259,[EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][HomesickHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][ShipRescueHappening][EmptyHappening][FoodPoisoningHappening][LooseFriendHappening][ShipRescueHappening][HomesickHappening][FireHappening][FoodPoisoningHappening][EmptyHappening][FoodPoisoningHappening][LooseFriendHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodPoisoningHappening][ShipRescueHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-isHungry-ownsFood-isOnIsland-hasAtLeastOneFriend][isAlive-isOnIsland-hasAtLeastOneFriend-isSick][isAlive-isOnIsland-isSick][isAlive-isOnIsland-isSick-ownsFood][isAlive-isOnIsland-isSick][isAlive-isOnIsland-isSick-hasHut][isAlive-isOnIsland-isSick-hasHut-ownsFood][isAlive-isOnIsland-hasHut-ownsFood-foodIsPoisoned][isAlive-hasHut-isSick][isAlive-hasHut-isSick-ownsFood][isAlive-hasHut-isSick][isAlive-hasHut-isSick-ownsFood][isAlive-hasHut-isSick][isAlive-hasHut-isSick-ownsFood][isAlive-hasHut-isSick-ownsFood][isAlive-hasHut-isSick][isAlive-hasHut-isSick-ownsFood][isAlive-hasHut-isSick-ownsFood-foodIsPoisoned][isAlive-hasHut-isSick][isAlive-hasHut-isSick-ownsFood][isAlive-hasHut-isSick][isAlive-hasHut-isSick-ownsFood][isAlive-hasHut-isSick][isAlive-hasHut-isSick-ownsFood][isAlive-hasHut-isSick][isAlive-hasHut-isSick-ownsFood][isAlive-hasHut-isSick],robinson went on a cruise. robinson is on a ship with the name magnificent ship. EmptyHappening EmptyHappening EmptyHappening EmptyHappening robinson is hungry. HomesickHappening robinson is hungry. robinson looked for food. StormHappening robinson is hungry. robinson has found a friend. robinson now has 1 friends. FoodPoisoningHappening robinson is hungry. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson complained. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson builds a hut. EmptyHappening robinson looked for food. FoodPoisoningHappening robinson is in the hut with the name cozy hut. robinson is asleep. robinson has left the hut with the name cozy hut. ShipRescueHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. LooseFriendHappening robinson looked for food. ShipRescueHappening robinson eats food. robinson's hunger is 0. HomesickHappening robinson looked for food. FireHappening robinson complained. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson has extinguished the fire. robinson looked for food. FoodPoisoningHappening LooseFriendHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson looked for food. FoodStolenHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. ShipRescueHappening 
260,[EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][HomesickHappening][StormHappening][FoodStolenHappening][HomesickHappening][StormHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-isHungry-ownsFood-isOnIsland-hasAtLeastOneFriend][isAlive-isHungry-isOnIsland-hasAtLeastOneFriend-ownsFood][isAlive-isHungry-isOnIsland-ownsFood],robinson went on a cruise. robinson is on a ship with the name magnificent ship. EmptyHappening EmptyHappening EmptyHappening EmptyHappening robinson is hungry. HomesickHappening robinson is hungry. robinson looked for food. StormHappening robinson is hungry. robinson has found a friend. robinson now has 1 friends. FoodStolenHappening robinson is hungry. robinson looked for food. HomesickHappening robinson is hungry. robinson complained. StormHappening robinson has died. 
261,,,
262,[StormHappening][ShipRescueHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][StormHappening][ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][HomesickHappening][ShipRescueHappening][EmptyHappening][FoodPoisoningHappening][FoodPoisoningHappening][StormHappening][FoodPoisoningHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][LooseFriendHappening][FireHappening][EmptyHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive][isAlive][isAlive-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-hasAtLeastOneFriend][isAlive-hasAtLeastOneFriend-ownsFood][isAlive-ownsFood-foodIsPoisoned][isAlive-isSick][isAlive-isSick-ownsFood][isAlive-isSick-ownsFood-foodIsPoisoned-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening ShipRescueHappening EmptyHappening FoodPoisoningHappening robinson is hungry. EmptyHappening robinson is hungry. robinson looked for food. StormHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. ShipRescueHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. HomesickHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson has found a friend. robinson now has 1 friends. EmptyHappening robinson looked for food. FoodPoisoningHappening robinson complained. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. StormHappening robinson looked for food. FoodPoisoningHappening robinson builds a hut. LooseFriendHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson builds a hut. EmptyHappening robinson looked for food. FoodPoisoningHappening robinson builds a hut. LooseFriendHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson builds a hut. EmptyHappening robinson looked for food. FoodPoisoningHappening robinson builds a hut. LooseFriendHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson builds a hut. EmptyHappening robinson looked for food. robinson builds a hut. FoodPoisoningHappening LooseFriendHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson builds a hut. EmptyHappening robinson looked for food. robinson builds a hut. FoodPoisoningHappening LooseFriendHappening robinson eats food. robinson's hunger is 0. robinson is sick. robinson builds a hut. FireHappening EmptyHappening 
