Episode,Selected Happenings,Activated Features,Plot Text
172,[FireHappening][LooseFriendHappening][StormHappening][FoodPoisoningHappening][HomesickHappening][FireHappening][FoodStolenHappening][FoodStolenHappening][ShipRescueHappening][HomesickHappening][EmptyHappening][FoodStolenHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][HomesickHappening][LooseFriendHappening][EmptyHappening][StormHappening][FoodStolenHappening][FoodStolenHappening][FoodPoisoningHappening][StormHappening][FoodStolenHappening][FireHappening][FoodPoisoningHappening][FoodStolenHappening][LooseFriendHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][LooseFriendHappening][LooseFriendHappening][FoodStolenHappening][LooseFriendHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][StormHappening][StormHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodStolenHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][LooseFriendHappening][ShipRescueHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isOnIsland-isHungry-ownsFood][isAlive-isOnIsland-isBurning-hasAtLeastOneFriend][isAlive-isOnIsland-isBurning-hasAtLeastOneFriend][isAlive-isOnIsland-hasAtLeastOneFriend][isAlive][isAlive-ownsFood][isAlive][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-isSick][isAlive-isSick-ownsFood][isAlive-isSick][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-ownsFood][isAlive-isSick-ownsFood-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut],robinson went on a cruise. robinson is on a ship with the name magnificent ship. FireHappening robinson has extinguished the fire. LooseFriendHappening StormHappening FoodPoisoningHappening robinson is hungry. HomesickHappening robinson is hungry. robinson looked for food. FireHappening robinson is hungry. robinson has found a friend. robinson now has 1 friends. robinson eats food. robinson's hunger is 0. FoodStolenHappening FoodStolenHappening robinson has extinguished the fire. ShipRescueHappening robinson complained. HomesickHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson complained. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. HomesickHappening robinson looked for food. robinson complained. LooseFriendHappening EmptyHappening robinson eats food. robinson's hunger is 0. StormHappening robinson looked for food. FoodStolenHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. StormHappening robinson looked for food. FoodStolenHappening robinson eats food. robinson's hunger is 0. FireHappening robinson builds a hut. FoodPoisoningHappening robinson looked for food. FoodStolenHappening robinson builds a hut. LooseFriendHappening robinson has extinguished the fire. FoodPoisoningHappening robinson is hungry. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson builds a hut. FoodPoisoningHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening LooseFriendHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. LooseFriendHappening FoodStolenHappening robinson builds a hut. robinson looked for food. LooseFriendHappening FoodPoisoningHappening robinson builds a hut. LooseFriendHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson builds a hut. StormHappening robinson looked for food. StormHappening robinson builds a hut. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. LooseFriendHappening robinson builds a hut. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson builds a hut. FoodStolenHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson builds a hut. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson builds a hut. LooseFriendHappening robinson eats food. robinson's hunger is 0. robinson is sick. ShipRescueHappening 
173,[StormHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][StormHappening][EmptyHappening][EmptyHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive][isAlive-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening EmptyHappening ShipRescueHappening EmptyHappening robinson is hungry. StormHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening 
174,[HomesickHappening][ShipRescueHappening][StormHappening][ShipRescueHappening][ShipRescueHappening][EmptyHappening][FoodStolenHappening][FireHappening][FoodStolenHappening][LooseFriendHappening][FireHappening][FoodStolenHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening],[isAlive-onCruise][isAlive-onCruise-hasAtLeastOneFriend][isAlive-onCruise][isAlive-isOnIsland][isAlive-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-ownsFood][isAlive][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. HomesickHappening robinson has found a friend. robinson now has 1 friends. ShipRescueHappening robinson complained. StormHappening ShipRescueHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. FireHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson has extinguished the fire. robinson looked for food. LooseFriendHappening FireHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson has extinguished the fire. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening 
175,[LooseFriendHappening][StormHappening][ShipRescueHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][EmptyHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][EmptyHappening][FireHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-isOnIsland][isAlive][isAlive-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. LooseFriendHappening StormHappening ShipRescueHappening EmptyHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FireHappening 
176,[StormHappening][ShipRescueHappening][FoodStolenHappening][FoodStolenHappening][ShipRescueHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][HomesickHappening][EmptyHappening][EmptyHappening][FoodStolenHappening][ShipRescueHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][LooseFriendHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive][isAlive][isAlive-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-ownsFood-hasAtLeastOneFriend][isAlive-hasAtLeastOneFriend][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening ShipRescueHappening FoodStolenHappening FoodStolenHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. HomesickHappening robinson looked for food. EmptyHappening robinson has found a friend. robinson now has 1 friends. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson complained. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening 
177,[StormHappening][ShipRescueHappening][FoodStolenHappening][FoodStolenHappening][ShipRescueHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][FireHappening][FoodStolenHappening][FoodStolenHappening][EmptyHappening][FireHappening][EmptyHappening][HomesickHappening][LooseFriendHappening][LooseFriendHappening][EmptyHappening][FoodStolenHappening][FoodStolenHappening][EmptyHappening][StormHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][FoodStolenHappening][FoodStolenHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive][isAlive][isAlive-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-ownsFood][isAlive][isAlive-ownsFood-hasAtLeastOneFriend][isAlive-ownsFood-hasAtLeastOneFriend][isAlive-hasAtLeastOneFriend][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening ShipRescueHappening FoodStolenHappening FoodStolenHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. FireHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson has extinguished the fire. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FireHappening robinson looked for food. EmptyHappening robinson has extinguished the fire. HomesickHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. robinson has found a friend. robinson now has 1 friends. LooseFriendHappening EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson complained. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. StormHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. FoodStolenHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening 
178,[StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][LooseFriendHappening][ShipRescueHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][ShipRescueHappening][LooseFriendHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][StormHappening][FoodStolenHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening FoodPoisoningHappening FoodPoisoningHappening LooseFriendHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. StormHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening 
179,[FoodStolenHappening][StormHappening][FoodPoisoningHappening][ShipRescueHappening][ShipRescueHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. FoodStolenHappening StormHappening FoodPoisoningHappening ShipRescueHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening 
180,[StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][ShipRescueHappening][ShipRescueHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][EmptyHappening][ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][EmptyHappening][ShipRescueHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening FoodPoisoningHappening FoodPoisoningHappening ShipRescueHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. ShipRescueHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening 
181,[StormHappening][HomesickHappening][FoodStolenHappening][FoodPoisoningHappening][ShipRescueHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][StormHappening][FoodPoisoningHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland-hasAtLeastOneFriend][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening HomesickHappening robinson has found a friend. robinson now has 1 friends. FoodStolenHappening robinson complained. FoodPoisoningHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. StormHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening 
182,[StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][LooseFriendHappening][ShipRescueHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][FireHappening][FoodStolenHappening][ShipRescueHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][LooseFriendHappening][LooseFriendHappening][FoodStolenHappening][FoodStolenHappening][FoodStolenHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening FoodPoisoningHappening FoodPoisoningHappening LooseFriendHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. FireHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson has extinguished the fire. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. FoodStolenHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening 
183,[StormHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][ShipRescueHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][ShipRescueHappening][HomesickHappening][ShipRescueHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][HomesickHappening][FoodPoisoningHappening][EmptyHappening][FoodStolenHappening][StormHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][StormHappening][HomesickHappening][FoodPoisoningHappening][FoodPoisoningHappening][ShipRescueHappening][LooseFriendHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][HomesickHappening][FoodPoisoningHappening][StormHappening][StormHappening][StormHappening][FoodPoisoningHappening][FoodStolenHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][HomesickHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][LooseFriendHappening][EmptyHappening][FoodPoisoningHappening][FoodPoisoningHappening][ShipRescueHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][ShipRescueHappening][StormHappening][StormHappening][FoodPoisoningHappening][EmptyHappening][StormHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-hasAtLeastOneFriend-ownsFood][isAlive-hasAtLeastOneFriend-ownsFood][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-ownsFood-foodIsPoisoned][isAlive-isSick][isAlive-isSick-ownsFood][isAlive-isSick][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-ownsFood][isAlive-isSick-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening FoodPoisoningHappening LooseFriendHappening FoodPoisoningHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. HomesickHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson has found a friend. robinson now has 1 friends. robinson looked for food. LooseFriendHappening EmptyHappening robinson complained. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. ShipRescueHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. HomesickHappening robinson looked for food. FoodPoisoningHappening robinson complained. EmptyHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodStolenHappening robinson looked for food. StormHappening robinson eats food. robinson's hunger is 0. StormHappening robinson builds a hut. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson builds a hut. StormHappening robinson eats food. robinson's hunger is 0. robinson is sick. HomesickHappening robinson builds a hut. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson complained. ShipRescueHappening robinson builds a hut. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson builds a hut. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson builds a hut. HomesickHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson builds a hut. StormHappening robinson looked for food. StormHappening robinson complained. StormHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. FoodPoisoningHappening FoodStolenHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening LooseFriendHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening FoodPoisoningHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening LooseFriendHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening FoodPoisoningHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening HomesickHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. robinson complained. FoodPoisoningHappening FoodPoisoningHappening FoodPoisoningHappening robinson builds a hut. robinson looked for food. LooseFriendHappening EmptyHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. FoodPoisoningHappening FoodPoisoningHappening robinson builds a hut. robinson looked for food. ShipRescueHappening FoodPoisoningHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening FoodPoisoningHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening LooseFriendHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening ShipRescueHappening robinson builds a hut. robinson looked for food. StormHappening StormHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. FoodPoisoningHappening EmptyHappening robinson builds a hut. robinson looked for food. StormHappening StormHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. FoodPoisoningHappening FoodPoisoningHappening 
